"code","quest","level","path","trigger","namespaced","cumulative","drivesState","prereqs","ownCmds","nestedTriggers","posKind","posSrc","x","y","z","entity","posLevel","fireable","unresolvedArrays","file"
"M11","nebakovObrana","trosecko","nebakovObrana.placeholder_seminWasBurnt","placeholder_seminWasBurnt","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/placeholder.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.97_nebakovObrana_start","97_nebakovObrana_start","False","True","True","5","1","0","xyz","own","1909.00","1209.00","54.00","","","True","","Barbora/trosecko/nebakovObrana/start__nebakov_obrana.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.98_nebakovObrana_bitva","98_nebakovObrana_bitva","False","True","True","5","1","0","xyz","own","1909.00","1209.00","54.00","","","True","","Barbora/trosecko/nebakovObrana/start__nebakov_obrana.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.99_nebakovObrana_bitva_withFriends","99_nebakovObrana_bitva_withFriends","False","True","True","5","1","0","xyz","own","1909.00","1209.00","54.00","","","True","","Barbora/trosecko/nebakovObrana/start__nebakov_obrana.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.99z_nebakovObrana_bitva_withFriends_fast","99z_nebakovObrana_bitva_withFriends_fast","False","True","True","5","1","0","xyz","own","1909.00","1209.00","54.00","","","True","","Barbora/trosecko/nebakovObrana/start__nebakov_obrana.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.endPreviousQuest","endPreviousQuest","False","True","False","1","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/start__nebakov_obrana.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.endQuest","endQuest","False","True","True","2","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/start__nebakov_obrana.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.klara_healingItems","klara_healingItems","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/haste_healing_items.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.zzz_GodFingerCS_only","zzz_GodFingerCS_only","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/last_cs_haste.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.skipTutorial_playerLost","skipTutorial_playerLost","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/tutorial_palne_zbrane.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.skipTutorial_playerWon","skipTutorial_playerWon","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/tutorial_palne_zbrane.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.bitva_6_zebrikyOdrazeny","bitva_6_zebrikyOdrazeny","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/bitva_o_tvrz_nebakov/celni_ztec_na_zebriky.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.bitva_6a_finishFirstTimer","bitva_6a_finishFirstTimer","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/bitva_o_tvrz_nebakov/utok_na_branu.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.bitva_6b_finishSecondTimer","bitva_6b_finishSecondTimer","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/bitva_o_tvrz_nebakov/utok_na_branu.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.bitva_7_branaOdrazeno","bitva_7_branaOdrazeno","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/bitva_o_tvrz_nebakov/utok_na_branu.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.podvecer_kecalFight_Playerlose","podvecer_kecalFight_Playerlose","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/kecal/pomoc_s_vozem/fist_fight_s_kecalem.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.podvecer_kecalFight_Playerwin","podvecer_kecalFight_Playerwin","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/kecal/pomoc_s_vozem/fist_fight_s_kecalem.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.healing_all","healing_all","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/klara/_v_lazaretu/osetreni.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.podvecer_ziskatPodkovy","podvecer_ziskatPodkovy","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/pelcl/pelcl_a_podkovy/haste_horseshoe.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.podvecer_opravitItemy","podvecer_opravitItemy","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/bejk/bejk_a_kovarna/placeholder_bejk_itemy.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.podvecer_bejkFight_Playerlose","podvecer_bejkFight_Playerlose","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/bejk/bejk_a_kovarna/fist_fight_s_be.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.podvecer_bejkFight_Playerwin","podvecer_bejkFight_Playerwin","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/bejk/bejk_a_kovarna/fist_fight_s_be.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.podvecer_PaskoFight_playerLose","podvecer_PaskoFight_playerLose","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/klara/_v_lazaretu/hadka/fistfight_v_lazaretu.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.podvecer_PaskoFight_playerWin","podvecer_PaskoFight_playerWin","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/klara/_v_lazaretu/hadka/fistfight_v_lazaretu.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.basic_healing_marek","basic_healing_marek","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/klara/_v_lazaretu/osetreni/zraneny_marek.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.diagnose_marek","diagnose_marek","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/klara/_v_lazaretu/osetreni/zraneny_marek.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.healing_marek_done","healing_marek_done","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/klara/_v_lazaretu/osetreni/zraneny_marek.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.basic_healing_kozlik","basic_healing_kozlik","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/klara/_v_lazaretu/osetreni/zraneny_kozlik.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.diagnose_kozlik","diagnose_kozlik","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/klara/_v_lazaretu/osetreni/zraneny_kozlik.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.healing_kozlik_done","healing_kozlik_done","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/klara/_v_lazaretu/osetreni/zraneny_kozlik.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.basic_healing_cverk","basic_healing_cverk","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/klara/_v_lazaretu/osetreni/zraneny_cverk.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.diagnose_cverk","diagnose_cverk","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/klara/_v_lazaretu/osetreni/zraneny_cverk.xml"
"M11","nebakovObrana","trosecko","nebakovObrana.healing_cverk_done","healing_cverk_done","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/nebakovObrana/nebakovsky_podvecer/nova_spojenectvi_gp/klara/_v_lazaretu/osetreni/zraneny_cverk.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.closeTrosky","closeTrosky","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.streamQuestCharacters","streamQuestCharacters","False","True","False","5","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.unstreamApolenaCastleSettling","unstreamApolenaCastleSettling","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.unstreamQuestCharacters","unstreamQuestCharacters","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.setCastleGameplay","setCastleGameplay","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/hibernable.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.01_initAndStart","01_initAndStart","False","True","True","4","0","0","xyz","chain","1940.78","1126.36","54.04","","trosecko","True","","Barbora/trosecko/vezniNaTroskach/vezni_hastes.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.addNighthawks","addNighthawks","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/vezni_hastes.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.endPreviousQuest","endPreviousQuest","False","True","False","1","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/vezni_hastes.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.endQuest","endQuest","False","True","False","15","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/vezni_hastes.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.gotoInitCSLocation","gotoInitCSLocation","False","False","False","0","1","0","xyz","own","1940.78","1126.36","54.04","","trosecko","False","","Barbora/trosecko/vezniNaTroskach/vezni_hastes.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.instaDone","instaDone","False","True","True","1","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/vezni_hastes.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.forbidSwitchLevel","forbidSwitchLevel","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/zmena_levelu.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.destroyQuestItems","destroyQuestItems","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/quest_items.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.xsettling._CastleStart","_CastleStart","True","True","True","7","0","0","xyz","chain","1940.78","1126.36","54.04","","trosecko","False","","Barbora/trosecko/vezniNaTroskach/xsettling.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.xsettling.forbidGameplay","forbidGameplay","True","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/xsettling.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.xsettling.gotoEntranceApolena","gotoEntranceApolena","True","False","False","0","1","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/xsettling.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.xsettling.gotoExitApolena","gotoExitApolena","True","False","False","0","1","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/xsettling.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.xsettling.gotoPistaIntroCS","gotoPistaIntroCS","True","False","False","0","1","0","xyz","own","2388.95","2572.15","239.54","","","False","","Barbora/trosecko/vezniNaTroskach/xsettling.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.xsettling.preparePistaDefeatCS","preparePistaDefeatCS","True","True","True","2","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/xsettling.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.xsettling.preparePistaIntroCS","preparePistaIntroCS","True","True","False","1","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/xsettling.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.xsettling.runPistaIntroCS","runPistaIntroCS","True","True","False","2","0","0","xyz","chain","2388.95","2572.15","239.54","","","False","","Barbora/trosecko/vezniNaTroskach/xsettling.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.disableGOs","disableGOs","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/hibernable/game_overs.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.unlockAllTorturingSequences","unlockAllTorturingSequences","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/hibernable/v_mucirne/custom_dialog__muceni.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.prohledejStasheNaBabe","prohledejStasheNaBabe","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/hibernable/trosky_pred_bouri/baba.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.playPolylogInSecretPassage","playPolylogInSecretPassage","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/hibernable/tajna_chodba/u_vratek.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.startApolenaGameplay","startApolenaGameplay","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/hibernable/tajna_chodba/objective_dojdi_na_konec_chodby.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.startLastApolenaObjective","startLastApolenaObjective","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/hibernable/apolena/venku.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.enablePistaIntroCSTrigger","enablePistaIntroCSTrigger","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/hibernable/trosky_pred_bouri/baba/pista.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.seberRozkazy","seberRozkazy","False","True","True","0","1","1","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/hibernable/trosky_pred_bouri/panna/objective_najdi_rozkazy_na_panne.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.triggerLastCS","triggerLastCS","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/hibernable/apolena/venku/jindra_na_konci_apoleny.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.runPistaDefeatCS_combat","runPistaDefeatCS_combat","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/hibernable/trosky_pred_bouri/baba/pista/cin_m1250t_vezninatroskach__pista_defeat.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.runPistaDefeatCS_noCombat","runPistaDefeatCS_noCombat","False","False","True","0","0","0","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/hibernable/trosky_pred_bouri/baba/pista/cin_m1250t_vezninatroskach__pista_defeat.xml"
"M12","vezniNaTroskach","trosecko","vezniNaTroskach.seberEquip","seberEquip","False","True","True","0","1","1","none","","","","","","","False","","Barbora/trosecko/vezniNaTroskach/hibernable/trosky_pred_bouri/baba/pista/prohledavani_stashe/objective_najdi_zabavene_veci_a_klice.xml"
"M30","posledniPomazani","kutnohorsko","posledniPomazani.01_initAndStart","01_initAndStart","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/posledniPomazani.xml"
"M30","posledniPomazani","kutnohorsko","posledniPomazani.storySwitchToTrosecko","storySwitchToTrosecko","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/posledniPomazani.xml"
"M30","posledniPomazani","kutnohorsko","posledniPomazani.completeQuest","completeQuest","False","True","False","0","5","5","none","","","","","","","False","","Barbora/kutnohorsko/posledniPomazani/hibernable.xml"
"M31","prijezdNaSuchdol","kutnohorsko","prijezdNaSuchdol.01_initAndStart","01_initAndStart","False","True","True","4","1","1","ent","chain","","","","prijezdNaSuchdol_startFirstChat","","True","","Barbora/kutnohorsko/prijezdNaSuchdol.xml"
"M31","prijezdNaSuchdol","kutnohorsko","prijezdNaSuchdol.endQuest","endQuest","False","True","False","7","0","0","none","","","","","","","False","","Barbora/kutnohorsko/prijezdNaSuchdol.xml"
"M31","prijezdNaSuchdol","kutnohorsko","prijezdNaSuchdol.questDone","questDone","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/prijezdNaSuchdol.xml"
"M31","prijezdNaSuchdol","kutnohorsko","prijezdNaSuchdol.teleportBeforeEndPreviousQuest","teleportBeforeEndPreviousQuest","False","False","False","0","1","0","ent","own","","","","prijezdNaSuchdol_startFirstChat","","False","","Barbora/kutnohorsko/prijezdNaSuchdol.xml"
"M31","prijezdNaSuchdol","kutnohorsko","prijezdNaSuchdol.unpauseTime","unpauseTime","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/prijezdNaSuchdol/pausetime.xml"
"M31","prijezdNaSuchdol","kutnohorsko","prijezdNaSuchdol.skillteacher_frenczl_enable","skillteacher_frenczl_enable","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/prijezdNaSuchdol/skillteacher_frenczl_.xml"
"M31","prijezdNaSuchdol","kutnohorsko","prijezdNaSuchdol.rentRoom_enable","rentRoom_enable","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/prijezdNaSuchdol/rentroom.xml"
"M31","prijezdNaSuchdol","kutnohorsko","prijezdNaSuchdol.disableInputFilter","disableInputFilter","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/prijezdNaSuchdol/prijezd/cin_m3110k_prijezdnasuchdol__arrival_suchdol.xml"
"M31","prijezdNaSuchdol","kutnohorsko","prijezdNaSuchdol.skipTravel","skipTravel","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/prijezdNaSuchdol/prijezd/cin_m3110k_prijezdnasuchdol__arrival_suchdol/leave_arrival_area_trigger.xml"
"M31","prijezdNaSuchdol","kutnohorsko","prijezdNaSuchdol.hitPlayer","hitPlayer","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/prijezdNaSuchdol/na_tvrzi/katerina/vyzva_kateriny/haste.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.01_initAndStart","01_initAndStart","False","True","True","1","1","0","ent","own","","","","sedmStatecnych_playerStartQuest","","True","","Barbora/kutnohorsko/sedmStatecnych/haste.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.endPreviousQuest","endPreviousQuest","False","True","False","1","0","0","none","","","","","","","False","","Barbora/kutnohorsko/sedmStatecnych/haste.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.endQuest","endQuest","False","True","False","8","0","0","none","","","","","","","False","","Barbora/kutnohorsko/sedmStatecnych/haste.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.goto_certovka","goto_certovka","False","False","False","0","1","0","xyz","own","2885.25","2919.93","108.43","","","False","","Barbora/kutnohorsko/sedmStatecnych/haste.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.goto_kubenka","goto_kubenka","False","False","False","0","1","0","ent","own","","","","kcer_kubenka","","False","","Barbora/kutnohorsko/sedmStatecnych/haste.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.goto_zizka","goto_zizka","False","False","False","0","1","0","ent","own","","","","tneb_zizka","","False","","Barbora/kutnohorsko/sedmStatecnych/haste.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.weaponStash","weaponStash","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/sedmStatecnych/streaming__weapon_stash.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.debug_dialogOnHorse","debug_dialogOnHorse","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/sedmStatecnych/h/zachrana_certa.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.fastTravelToCertovka","fastTravelToCertovka","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/sedmStatecnych/h/do_certovky/zizka_jede_do_certovky.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.meetingWithKubenkaCS","meetingWithKubenkaCS","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/sedmStatecnych/h/prijezd_do_certovky/cin_m3210k_sedmstatecnych__meet_kubenka.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.test_streamKubenka","test_streamKubenka","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/sedmStatecnych/h/prijezd_do_certovky/cin_m3210k_sedmstatecnych__meet_kubenka.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.sedmStatecnych_kubenkaZachranen","sedmStatecnych_kubenkaZachranen","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/sedmStatecnych/h/prijezd_do_certovky/bitka_s_kubenkou.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.test_promluvSiSZizkouCertDone","test_promluvSiSZizkouCertDone","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/sedmStatecnych/h/zachrana_certa/presun_a_priprava_na_prepadeni.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.test_zachrana","test_zachrana","False","True","True","1","0","0","none","","","","","","","False","","Barbora/kutnohorsko/sedmStatecnych/h/zachrana_certa/presun_a_priprava_na_prepadeni.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.certZachranen","certZachranen","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/sedmStatecnych/h/zachrana_certa/masivni_bitka_o_zachranu_certa.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.test_weapon","test_weapon","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/sedmStatecnych/h/pro_kvery/kubenka_hleda_stash/sledovani_bundleofweapons.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.streamAlliesProfiles","streamAlliesProfiles","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/sedmStatecnych/h/zachrana_certa/presun_a_priprava_na_prepadeni/profily_pro_zachranu_certa.xml"
"M32","sedmStatecnych","kutnohorsko","sedmStatecnych.leaderHorse_profile","leaderHorse_profile","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/sedmStatecnych/h/zachrana_certa/jindra_vyjednava/streamovani.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.endPreviousQuest","endPreviousQuest","False","True","False","1","0","0","none","","","","","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.endQuest","endQuest","False","True","False","4","0","0","none","","","","","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.lida_saty","lida_saty","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.stream_licht_sam","stream_licht_sam","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.03___complete_talkToKaterina","03___complete_talkToKaterina","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna/rande_s_katerinou.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.04___progress_searchForKozina_spelunka","04___progress_searchForKozina_spelunka","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna/hledani_koziny.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.05___complete_searchForKozina_baths","05___complete_searchForKozina_baths","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna/hledani_koziny.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.02___start_quest","02___start_quest","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna/quest_progress_script.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.08___complete_quest","08___complete_quest","False","False","True","0","0","0","none","","","","","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna/quest_progress_script.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.30___skip_to_searchForKozina_spelunka","30___skip_to_searchForKozina_spelunka","False","True","False","0","2","2","none","","","","","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna/haste_script.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.31___skip_to_searchForKozina_baths","31___skip_to_searchForKozina_baths","False","True","False","0","2","2","none","","","","","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna/haste_script.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.32___skip_to_dealingWithSamuel_introduction","32___skip_to_dealingWithSamuel_introduction","False","True","False","0","2","2","none","","","","","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna/haste_script.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.60___teleport_katerina","60___teleport_katerina","False","False","False","0","1","0","xyz","own","3165.71","653.04","53.63","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna/haste_script.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.61___teleport_dira","61___teleport_dira","False","False","False","0","1","0","xyz","own","3212.29","463.48","38.70","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna/haste_script.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.62___teleport_baths","62___teleport_baths","False","False","False","0","1","0","xyz","own","2904.62","766.23","63.24","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna/haste_script.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.63___teleport_kozinasHideout","63___teleport_kozinasHideout","False","False","False","0","1","0","xyz","own","2961.42","836.29","63.94","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna/haste_script.xml"
"M33","hledaniLichtenstejna","kutnohorsko","hledaniLichtenstejna.64___teleport_synagogue","64___teleport_synagogue","False","False","False","0","1","0","xyz","own","3316.69","794.52","48.79","","","False","","Barbora/kutnohorsko/hledaniLichtenstejna/haste_script.xml"
