"code","quest","objective","drivingNode","trigger","ports","otherTargets","prereqs","consoleCommands","positional","nestedHaste","clean","file"
"M31","prijezdNaSuchdol","nasleduj_zizku_a_katerinu","nasledujFormaci","prijezdNaSuchdol.disableInputFilter","nasledujFormaci.SetNone","","","","False","0","True","Barbora/kutnohorsko/prijezdNaSuchdol/prijezd/cin_m3110k_prijezdnasuchdol__arrival_suchdol.xml"
"M31","prijezdNaSuchdol","promluv_si_s_panem_piskem_v_hodovnim_sale","jdiZaPiskem","","","","","","False","0","False",""
"M31","prijezdNaSuchdol","bez_se_vyspat","jdiSpat","","","","","","False","0","False",""
"M31","prijezdNaSuchdol","pred_spanim_se_vykoupej","vykoupejSe","","","","","","False","0","False",""
"M31","prijezdNaSuchdol","najdi_zizku","najdiZizku","","","","","","False","0","False",""
"M31","prijezdNaSuchdol","utkej_se_se_straznym","Duel","","","","","","False","0","False",""
"M31","prijezdNaSuchdol","promluv_si_s_katerinou_o_souboji","vyhodnoceniDuelu","","","","","","False","0","False",""
"M31","prijezdNaSuchdol","bez_do_hodovni_sine_na_audienci","bezNaAudienci","","","","","","False","0","False",""
"M32","sedmStatecnych","jed_s_zizkou_do_certovky","jed_s_zizkou_do_certovky","","","","","","False","0","False",""
"M32","sedmStatecnych","pomoz_kubenkovi_v_bitce","sejmi_kubenkovi_nasilniky","sedmStatecnych.sedmStatecnych_kubenkaZachranen","sejmi_kubenkovi_nasilniky.SetDone","","","","False","0","True","Barbora/kutnohorsko/sedmStatecnych/h/prijezd_do_certovky/bitka_s_kubenkou.xml"
"M32","sedmStatecnych","nasleduj_kubenku_ke_zbranim","nasleduj_kubenku_ke_zbranim","","","","","","False","0","False",""
"M32","sedmStatecnych","ziskej_zbrane","ziskej_zbrane","","","","","","False","0","False",""
"M32","sedmStatecnych","rekni_kubenkovi_ze_muzete_vyrazit","rekni_kubenkovi_ze_muzete_vyrazit","","","","","","False","0","False",""
"M32","sedmStatecnych","predej_zizkovi_nalezene_rucnice","promluvSiSZizkou","sedmStatecnych.test_promluvSiSZizkouCertDone","promluvSiSZizkou.SetDone","","","","False","0","True","Barbora/kutnohorsko/sedmStatecnych/h/zachrana_certa/presun_a_priprava_na_prepadeni.xml"
"M32","sedmStatecnych","zachran_sucheho_certa","zachran_certa","sedmStatecnych.certZachranen","zachran_certa.SetDone","","","","False","0","True","Barbora/kutnohorsko/sedmStatecnych/h/zachrana_certa/masivni_bitka_o_zachranu_certa.xml"
"M32","sedmStatecnych","rekni_zizkovi_ze_se_muzete_vratit","rekni_zizkovi_ze_muzete_vypadnout","","","","","","False","0","False",""
"M32","sedmStatecnych","zjisti_co_bude_dal","debriefuj_se_v_certovce_s_klukama","","","","","","False","0","False",""
"M32","sedmStatecnych","nasleduj_kubenku_k_mistu_prepadeni","nasleduj_kubenku","","","","","","False","0","False",""
"M32","sedmStatecnych","odjed_na_certovku_na_debriefing","","","","","","","False","0","False",""
"M33","hledaniLichtenstejna","talkToKaterina","talkToKaterina","hledaniLichtenstejna.03___complete_talkToKaterina","talkToKaterina.SetDone","","","","False","0","True","Barbora/kutnohorsko/hledaniLichtenstejna/rande_s_katerinou.xml"
"M33","hledaniLichtenstejna","searchForKozina","searchForKozina","hledaniLichtenstejna.05___complete_searchForKozina_baths","searchForKozina.SetDone","","","","False","0","True","Barbora/kutnohorsko/hledaniLichtenstejna/hledani_koziny.xml"
"M33","hledaniLichtenstejna","naklon_si_cenka","talkToCenek","","","","","","False","0","False",""
"M33","hledaniLichtenstejna","getRespect","getRespect","","","","","","False","0","False",""
"M33","hledaniLichtenstejna","questionMari","state1","","","","","","False","0","False",""
"M33","hledaniLichtenstejna","followDrunkenUdo","followDrunkenUdo","","","","","","False","0","False",""
"M33","hledaniLichtenstejna","drunkenCzechLuringKozinaOut","drunkenCzechLuringKozinaOut","","","","","","False","0","False",""
"M33","hledaniLichtenstejna","talkToSamuel","talkToSamuel","","","","","","False","0","False",""
"M33","hledaniLichtenstejna","meetingWithSamuel","meetingWithSamuel","","","","","","False","0","False",""
"M33","hledaniLichtenstejna","scuffleWithSamuelsMen","scuffleWithSamuelsMen","","","","","","False","0","False",""
"M33","hledaniLichtenstejna","outroLog","outroLog","","","","","","False","0","False",""
"M33","hledaniLichtenstejna","nastraz_past_na_kozinu","state9","","","","","","False","0","False",""
"M33","hledaniLichtenstejna","porad_se_s_katerinou","state11","","","","","","False","0","False",""
"M33","hledaniLichtenstejna","vrat_se_za_kozinou","state23","","","","","","False","0","False",""
"M33","hledaniLichtenstejna","objective2","state26","","","","","","False","0","False",""
"M33","hledaniLichtenstejna","pockej_na_zacatek_schuzky","state44","","","","","","False","0","False",""
"M34","kralovskeStribro","jdi_do_ruthardky","findRuthard","kralovskeStribro.complete_findRuthard","findRuthard.SetDone","","","","False","0","True","Barbora/kutnohorsko/kralovskeStribro/main_hibernable/sidlo_ruthardovcu.xml"
"M34","kralovskeStribro","pomoz_ruthardum","fightRuthardVsVavak","","","","","","False","0","False",""
"M34","kralovskeStribro","vrat_se_do_ruthardky","returnToRuthard","","","","","","False","0","False",""
"M34","kralovskeStribro","promluv_si_s_ruthardem","talkToRuthard","","","","","","False","0","False",""
"M34","kralovskeStribro","ziskej_dukazy_proti_vavakovi","gatherEvidenceAgainstVavak","","","","","","False","0","False",""
"M34","kralovskeStribro","promluv_si_s_kristianem_z_pisku","goSeeKristian","kralovskeStribro.goSeeKristian_done","goSeeKristian.SetDone","kristianArguesWithMaslo.SetDone|State","","","False","0","False","Barbora/kutnohorsko/kralovskeStribro/main_hibernable/seznameni_s_kristianem.xml"
"M34","kralovskeStribro","promluv_si_s_kristianem_v_ustrani","talkToKristianElsewhere","kralovskeStribro.enable_kristianAdditionalTopics","talkToKristianElsewhere.SetDone","haste_kristianAdditionalTopics.SetTrue|State","","","False","0","False","Barbora/kutnohorsko/kralovskeStribro/main_hibernable/doly.xml"
"M34","kralovskeStribro","najdi_vstup_do_dolu","findTheEntrance","","","","","","False","0","False",""
"M34","kralovskeStribro","zjisti_tezbu_frantovic_synku","resolveMinersShift1","","","","","","False","0","False",""
"M34","kralovskeStribro","zjisti_tezbu_pavlovic_synku","resolveMinersShift2","","","","","","False","0","False",""
"M34","kralovskeStribro","zjisti_tezbu_samkovic_synku","resolveMinersShift3","","","","","","False","0","False",""
"M34","kralovskeStribro","rekni_kristianovi_co_jsi_zjistil_od_haviru","goBackToKristianAfterShifts","kralovskeStribro.04_goToSmelter","goBackToKristianAfterShifts.SetDone","hornici__smeny.haste_go_to_smelters|hornici__smeny;Output.predani_dopisu|Output;savegame67.EnqueueSave|SaveGame","kralovskeStribro.03_gatheredNumbers","goto 2931.86 2239.91 115.27 -11.72 -0.00 -70.43","True","0","False","Barbora/kutnohorsko/kralovskeStribro/main_hibernable/doly.xml"
"M34","kralovskeStribro","donut_masla_spolupracovat","talkToMaslo","","","","","","False","0","False",""
"M34","kralovskeStribro","donut_hermana_spolupracovat","talkToOreseller","","","","","","False","0","False",""
"M34","kralovskeStribro","prober_s_kristianem_co_jste_zjistili_v_dolech","goBackToKristianAfterMines","","","","","","False","0","False",""
"M34","kralovskeStribro","promluv_si_s_buresem","talkToBures","","","","","","False","0","False",""
"M34","kralovskeStribro","prozkoumej_hute","exploreSmelter","kralovskeStribro.05_goToSecretMint","exploreSmelter.SetDone","Output.setbures|Output;Output.mapa_k_mincovne_predana_hraci|Output;Output.zacina_tajna_mincovna|Output;talkToBures.SetCompleted|State","kralovskeStribro.04_goToSmelter;kralovskeStribro.unstreamVokrakDeterrentArea","goto 3555.39 1797.44 107.00 -12.54 -0.00 142.05","True","0","False","Barbora/kutnohorsko/kralovskeStribro/main_hibernable/hute.xml"
"M34","kralovskeStribro","najdi_vokraka","findVokrak","","","","","","False","0","False",""
"M34","kralovskeStribro","prohledej_vokraka","lootVokrak","","","","","","False","0","False",""
"M34","kralovskeStribro","promluv_si_s_vokrakem","talkToVokrak","","","","","","False","0","False",""
"M34","kralovskeStribro","vrat_se_za_kristianem","goBackToKristianIfSmeltersDead","","","","","","False","0","False",""
"M34","kralovskeStribro","najdi_tajnou_mincovnu","findTheSecretMint","","","","","","False","0","False",""
"M34","kralovskeStribro","vysvobod_veznene_pregere","saveDetainedMoneyers","","","","","","False","0","False",""
"M34","kralovskeStribro","uzavrete_s_kristianem_vysetrovani","goBackToKristianAfterSecretMint","","","","","","False","0","False",""
"M35","zachranaPtacka","ohlas_se_ruthardum","talkWithRuthard","zachranaPtacka.02_afterTalkWithRuthard","talkWithRuthard.SetDone","Output.hrac_si_ma_promluvit_s_rozou|Output","","goto kkut_rozaRuthard","True","0","False","Barbora/kutnohorsko/zachranaPtacka/uvod_v_kutne_hore/uvodni_polylogova_smrst.xml"
"M35","zachranaPtacka","prednes_mincmistrovi_obvineni","presentAccusation","","","","","","False","0","False",""
"M35","zachranaPtacka","poraz_mincmistra_a_jeho_muze","defeatOldrichMen","","","","","","False","0","False",""
"M35","zachranaPtacka","promluv_si_s_rozou","talkWithRoza","zachranaPtacka.03_afterDialogueWithRoza","talkWithRoza.SetDone","","rozinaKniha.01_init","goto kmal_hastal","True","0","False","Barbora/kutnohorsko/zachranaPtacka/uvod_v_kutne_hore/u_rozy.xml"
"M35","zachranaPtacka","promluv_si_s_hastalem","talkWithHorseman","zachranaPtacka.04_afterDialogueWithHorseman","talkWithHorseman.SetDone","createplayerreward20.Exec|EventFunction","","playerGoto kutnohorsko 466.64 573.74 97.70 -38.93 -0.00 -159.87","True","0","False","Barbora/kutnohorsko/zachranaPtacka/cesta_na_malesov_a_hledani_chodby/u_konaka_hastala.xml"
"M35","zachranaPtacka","najdi_starou_kaplicku","findFirstCross","","","","","","False","0","False",""
"M35","zachranaPtacka","najdi_vstup_do_tajne_chodby","lookingForPassage","","","","","","False","0","False",""
"M35","zachranaPtacka","dostan_se_tajnou_chodbou_na_malesov","getToMalesov","zachranaPtacka.07_startMalesovMeetupCutscene","getToMalesov.SetDone","","","","False","0","True","Barbora/kutnohorsko/zachranaPtacka/cesta_na_malesov_a_hledani_chodby/hledani_tajny_chodbice/cesta_chodbou.xml"
"M35","zachranaPtacka","najdi_jana_ptacka","findCapon","","","","","","False","0","False",""
"M35","zachranaPtacka","uprchni_s_janem_ptackem_z_malesova","escapeFromMalesov","","","","","","False","0","False",""
"M35","zachranaPtacka","dostan_jana_ptacka_ke_konim","getCaponToHorses","","","","","","False","0","False",""
"M35","zachranaPtacka","obstarej_zbran_pro_jana_ptacka","getPtacekAWeapon","","","","","","False","0","False",""
"M35","zachranaPtacka","obstarej_zbran_pro_vaquelina_brabanta","getBrabantAWeapon","","","","","","False","0","False",""
"M35","zachranaPtacka","otevri_branu","gateOpening","","","","","","False","0","False",""
"M35","zachranaPtacka","doprovod_jana_ptacka_do_bezpeci","escortCapon","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","getToTownHall_beforeTimeRunsOut","getToTownHall_beforeTimeRunsOut","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","blackmailVavak","blackmailVavak","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","getDocument","getDocument","setkaniVRatbori1.06_getDocument","getDocument.SetDone","","","","False","0","True","Barbora/kutnohorsko/setkaniVRatbori1/h/vniknuti_na_kutnohorskou_radu/glejt.xml"
"M37a","setkaniVRatbori1","getDisguise","waiterDisguiseObjective","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","nahlas_se_do_sluzby","reportForDutyObjective","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","obsluhuj_kutnohorske_radni","pourWineObjective","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","dones_rychtari_plumelovi_zabavenou_dyku","plummelDaggerQuest","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","najdi_a_prines_rukavice_franze_rosenthala","franzGlovesQuest","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","seznam_se_s_brabantem","seznam_se_s_Brabantem","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","seznam_se_s_rabinem_a_jeho_doprovodem","seznam_se_se_Samem_a_rabinem","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","promluv_si_s_lichtenstejnem","promluv_si_s_lichtenstejnem","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","sezen_podporu_u_anny_z_valdstejna","sezen_podporu_u_anny_z_valdstejna","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","vymen_dokumenty_v_sedlovych_brasnach","vymenBalicky","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","dostan_se_k_alderovym_spisum","","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","sezen_podporu_u_hamana_aldera","sezen_podporu_u_krystofa_oderina_1","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","utkej_se_s_krystofem_v_duelu","utkej_se_s_krystofem_v_duelu","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","promluv_si_s_krystofem","dialoguWithKrystofAfterDuel","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","sezen_podporu_u_bocka_z_kunstatu","sezen_podporu_u_kunstata","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","promluv_si_lichtenstejnem_o_sehnane_podpore","promluv_si_lichtenstejnem_o_sehnane_podpore","","","","","","False","0","False",""
"M37a","setkaniVRatbori1","obsluhuj_krale_zikmunda_lucemburskeho","serveTheKingObjective","","","","","","False","0","False",""
"M37b","setkaniVRatbori2","bav_se_na_hostine_obs","bavSeSHosty","","","","","","False","0","False",""
"M37b","setkaniVRatbori2","promluv_si_s_lichtenstejnem","speakToLicht","","","","","","False","0","False",""
"M37b","setkaniVRatbori2","sezenk_vino_pro_lichtenstejna","","","","","","","False","0","False",""
"M37b","setkaniVRatbori2","dones_dzbanek_dobreho_vina_pro_damy","","","","","","","False","0","False",""
"M37b","setkaniVRatbori2","zachran_bratra","saveBrother","","","","","","False","0","False",""
"M37b","setkaniVRatbori2","bran_ratbor","helpOnCourt","","","","","","False","0","False",""
"M37b","setkaniVRatbori2","jed_na_pomoc_pratelum","jedNaPomoc","","","","","","False","0","False",""
"M37b","setkaniVRatbori2","poraz_utocniky_","porazUtocniky","","","","","","False","0","False",""
"M37b","setkaniVRatbori2","zjisti_co_se_stalo","afterBattlePolylog","","","","","","False","0","False",""
"M37b","setkaniVRatbori2","zjisti_co_se_odehralo","SamAndLichtPolylogs","","","","","","False","0","False",""
"M37b","setkaniVRatbori2","sezen_dzbanek_vina","sezenDzbanekVina","setkaniVRatbori2.pickWineSkip","sezenDzbanekVina.SetDone","","","","False","0","True","Barbora/kutnohorsko/setkaniVRatbori2/hibernable/zacatek_na_party/bohuta_jde_pro_vino.xml"
"M38","sedmStatecnych2","vyptej_se_kubenky_na_zbytek_bandy","vyptej_se_kubennky_na_zbytek_bandy","","","","","","False","0","False",""
"M38","sedmStatecnych2","promluv_si_s_rychtarem_v_miskovic","promluv_si_s_rychtarem_v_miskovic","","","","","","False","0","False",""
"M38","sedmStatecnych2","najdi_matouse","najdi_banditu","","","","","","False","0","False",""
"M38","sedmStatecnych2","promluv_si_s_matousem","promluv_si_s_banditou","","","","","","False","0","False",""
"M38","sedmStatecnych2","prohledej_misto_prepadeni","","","","","","","False","0","False",""
"M38","sedmStatecnych2","nasleduj_stopy_lapku","","","","","","","False","0","False",""
"M38","sedmStatecnych2","promluv_si_s_borutem","promluv_si_s_napravenym","sedmStatecnych2.promluvSiSBorutem","promluv_si_s_napravenym.SetDone","Output.ranek_by_mel_byt_v_pritokach|Output","","","False","0","False","Barbora/kutnohorsko/sedmStatecnych2/h/napraveny_borut.xml"
"M38","sedmStatecnych2","pomodli_se_s_borutem","pomodli_se_s_napravenym","","","","","","False","0","False",""
"M38","sedmStatecnych2","vyptej_se_na_ranka_v_hospode","vyptej_se_na_ranka_v_hospode","","","","","","False","0","False",""
"M38","sedmStatecnych2","promluv_si_s_kostkari","promluv_si_s_kostkari","","","","","","False","0","False",""
"M38","sedmStatecnych2","nasleduje_kostkare","nasleduje_kostkare","","","","","","False","0","False",""
"M38","sedmStatecnych2","najdi_ranka_ve_stoce","najdi_lukostrelce_ve_srackach","","","","","","False","0","False",""
"M38","sedmStatecnych2","vytahni_ranka_ze_stoky","vytahni_ranka_ze_stoky","","","","","","False","0","False",""
"M38","sedmStatecnych2","dones_luk_hracum_kostek","dones_luk_hracum_kostek","","","","","","False","0","False",""
"M38","sedmStatecnych2","vrat_se_za_hostinskym_v_bylanech","vrat_se_za_hostinskym_v_bylanech","","","","","","False","0","False",""
"M38","sedmStatecnych2","podivej_se_po_rankovi_u_latrin","podivej_se_po_rankovi_u_latryn","","","","","","False","0","False",""
"M38","sedmStatecnych2","najdi_ranka","najdi_ranka","","","","","","False","0","False",""
"M38","sedmStatecnych2","vyptej_se_na_komara","vyptej_se_na_komara","","","","","","False","0","False",""
"M38","sedmStatecnych2","promluv_si_s_reznikovou_zenou_v_pritocich","najdi_komara","","","","","","False","0","False",""
"M38","sedmStatecnych2","zachran_komara","zachran_komara","","","","","","False","0","False",""
"M38","sedmStatecnych2","odrizni_komara_od_stromu","odrizni_komara_nez_se_uskrti","","","","","","False","0","False",""
"M38","sedmStatecnych2","rozvaz_komara","rozvaz_komara","","","","","","False","0","False",""
"M38","sedmStatecnych2","promluv_si_s_komarem","promluv_si_s_komarem","","","","","","False","0","False",""
"M38","sedmStatecnych2","promluv_si_s_komarem_po_boji","promluv_si_s_komarem_po_boji","","","","","","False","0","False",""
"M38","sedmStatecnych2","pomoz_komarovi","pomoz_komarovi","","","","","","False","0","False",""
"M38","sedmStatecnych2","najdi_hanse","najdi_hanse","","","","","","False","0","False",""
"M38","sedmStatecnych2","promluv_si_s_rychtarem_v_miskovicich","promluv_si_s_rychtarem_v_miskovicich","","","","","","False","0","False",""
"M38","sedmStatecnych2","promluv_si_s_rychtarem_v_miskovicich_znovu","promluv_si_s_rychtarem_v_miskovicich_znovu","","","","","","False","0","False",""
"M38","sedmStatecnych2","vysvobod_hanse_z_pranyre","vysvobod_hanse_z_pranyre","","","","","","False","0","False",""
"M38","sedmStatecnych2","vylec_lojzu","healing","","","","","","False","0","False",""
"M38","sedmStatecnych2","promluv_si_s_certem","promluv_si_s_certem","","","","","","False","0","False",""
"M38","sedmStatecnych2","vrat_se_za_kubenkou","vrat_se_za_kubenkou","","","","","","False","0","False",""
"M38","sedmStatecnych2","podivej_se_po_hansovi_v_miskovicich","podivej_se_po_hansovi_v_miskovicich","","","","","","False","0","False",""
"M38","sedmStatecnych2","pohrbi_ranka","state4","","","","","","False","0","False",""
"M42","pogrom","odjed_vozem_do_kutne_hory","SedniNaVuz","","","","","","False","0","False",""
"M42","pogrom","dostan_se_do_mesta","NasledujLichta","","","","","","False","0","False",""
"M42","pogrom","prohledej_hospodu","ProzkoumejHospodu","","","","","","False","0","False",""
"M42","pogrom","pockej_na_samuela_pred_hospodou","RozhovorSLichtemASamem","","","","","","False","0","False",""
"M42","pogrom","jdi_za_samuelem","jdiZaSamem","","","","","","False","0","False",""
"M42","pogrom","dojdi_za_samuelovou_matkou","DojdiZaMatkou","","","","","","False","0","False",""
"M42","pogrom","utecte_pres_dvorky","UtekZadem","","","","","","False","0","False",""
"M42","pogrom","pobij_strelce_na_hradbach","ZabijVsechNaHradbach","","","","","","False","0","False",""
"M42","pogrom","probij_se_domem","ProbijSeDomem","pogrom.03b_completeMothersPart","ProbijSeDomem.SetDone","","","","False","0","True","Barbora/kutnohorsko/pogrom/hibernace/k_matce_a_s_matkou/utek_pres_dum.xml"
"M42","pogrom","vydrz_napor_pred_synagogou","skirmishAtSynagogue","pogrom.04a_cutscene_blockadeFire","skirmishAtSynagogue.SetDone","","","","False","0","True","Barbora/kutnohorsko/pogrom/hibernace/synagoga_a_jine_hity.xml"
"M42","pogrom","rozluc_se_se_sarou_a_odjed_certovky","talk","","","","","","False","0","False",""
"M44a","zikmunduvTabor","talkToZizkaStart","obj_talkToZizkaStart","","","","","","False","0","False",""
"M44a","zikmunduvTabor","finishMagnificentSevenParteDeux","obj_finishMagnificentSevenParteDeux","","","","","","False","0","False",""
"M44a","zikmunduvTabor","waitForSamsReturnAfterM38","obj_waitForSamsReturn","","","","","","False","0","False",""
"M44a","zikmunduvTabor","finishBothPrerequisities","","","","","","","False","0","False",""
"M44a","zikmunduvTabor","meet_catherine","state3","","","","","","False","0","False",""
"M44a","zikmunduvTabor","get_recruited","obj_get_recruited","zikmunduvTabor.05_dezerteri_start","obj_get_recruited.SetDone","Output.ft_do_polylogu|Output","","","False","0","False","Barbora/kutnohorsko/zikmunduvTabor/hib/verbung_u_desatnika.xml"
"M44a","zikmunduvTabor","bring_deserters_report","obj_bring_deserters_report","zikmunduvTabor.deserters_getItem","obj_bring_deserters_report.SetActive","","","","False","0","True","Barbora/kutnohorsko/zikmunduvTabor/hib/musa_a_dezerteri.xml"
"M44a","zikmunduvTabor","investigate_stabbing","obj_investigate_stabbing","","","","","","False","0","False",""
"M44a","zikmunduvTabor","investigate_murder","obj_investigate_murder","","","","","","False","0","False",""
"M44a","zikmunduvTabor","musaDlg_investigationStart","obj_musaDlg_investigationStart","","","","","","False","0","False",""
"M44a","zikmunduvTabor","investigateBody","obj_investigateBody","","","","","","False","0","False",""
"M44a","zikmunduvTabor","musaDlg_afterBookReadAndBodyInspected","obj_musaDlg_afterBookReadAndBodyInspected","","","","","","False","0","False",""
"M44a","zikmunduvTabor","findIngredientsStepan","prohledejStanStepan","","","","","","False","0","False",""
"M44a","zikmunduvTabor","findIngredientsGrozav","prohledejStanGrozava","","","","","","False","0","False",""
"M44a","zikmunduvTabor","plant_evidence","obj_plant_evidence","","","","","","False","0","False",""
"M44a","zikmunduvTabor","odjed_s_katzem_z_tabor","campLeave","","","","","","False","0","False",""
"M44a","zikmunduvTabor","pobij_prazany","obj_pobij_prazany","","","","","","False","0","False",""
"M44a","zikmunduvTabor","report_to_zizka","obj_report_to_zizka","","","","","","False","0","False",""
"M44a","zikmunduvTabor","najdi_vraha","","","","","","","False","0","False",""
"M44a","zikmunduvTabor","najdi_ztracene_vojaky","hledaniDezerteru","","","","","","False","0","False",""
"M44a","zikmunduvTabor","promluv_si_s_musou","promluvSMusou","","","","","","False","0","False",""
"M44a","zikmunduvTabor","pomoz_ranenemu_myskovi","leceniZraneneho","","","","","","False","0","False",""
"M44a","zikmunduvTabor","postarej_se_o_ztracene_vojaky","zabijDezertery","","","","","","False","0","False",""
"M44a","zikmunduvTabor","najdi_ztracenou_listinu","najdiDokument","","","","","","False","0","False",""
"M44a","zikmunduvTabor","prohledej_musuv_stan","state3","","","","","","False","0","False",""
"M44a","zikmunduvTabor","prohledej_stan_vojtecha_a_radovana","VojtechRadovan","","","","","","False","0","False",""
"M44a","zikmunduvTabor","precti_si_knihu_jedu","prectiSiKnizku","","","","","","False","0","False",""
"M44a","zikmunduvTabor","zabij_stepana","fightVrana","","","","","","False","0","False",""
"M44a","zikmunduvTabor","zabij_grozava","FightGrozav","","","","","","False","0","False",""
"M44a","zikmunduvTabor","pozadej_katerinu_o_pomoc_se_straznym","katerinaGuard","","","","","","False","0","False",""
"M44a","zikmunduvTabor","rekni_katerine_o_odjezdu_prazanu","katerinaEcho","","","","","","False","0","False",""
"M44a","zikmunduvTabor","promluv_si_s_katzem","","","","","","","False","0","False",""
"M44a","zikmunduvTabor","priprav_se_hajit_musu_pred_soudem","trialOBJ","","","","","","False","0","False",""
"M44b","utokNaMalesov","priprav_se_do_boje","getReady","","","","","","False","0","False",""
"M44b","utokNaMalesov","prijd_na_vecerni_poradu","goToEveningMeetup","","","","","","False","0","False",""
"M44b","utokNaMalesov","promluv_si_s_certem","speakWithCert","","","","","","False","0","False",""
"M44b","utokNaMalesov","poraz_certa","defeatCert","","","","","","False","0","False",""
"M44b","utokNaMalesov","zazen_vesnicany_na_utek","conquerTheVillage","","","","","","False","0","False",""
"M44b","utokNaMalesov","promluv_s_zizkou","talkWithZizka","","","","","","False","0","False",""
"M44b","utokNaMalesov","vyckej_na_rozkaz","waitForOrders","","","","","","False","0","False",""
"M44b","utokNaMalesov","utok","defeatVillageReinforcements","","","","","","False","0","False",""
"M44b","utokNaMalesov","ziskej_od_zizky_rozkazy","getOrdersFromZizka","","","","","","False","0","False",""
"M44b","utokNaMalesov","prelez_hradbu","malesovStealthMission","","","","","","False","0","False",""
"M44b","utokNaMalesov","otevri_prvni_branu","openTheGate","","","","","","False","0","False",""
"M44b","utokNaMalesov","vydrz_do_prichodu_posil","waitForReinforcements","","","","","","False","0","False",""
"M44b","utokNaMalesov","poraz_nepratele_na_predhradi","conquerOuterCourtyard","","","","","","False","0","False",""
"M44b","utokNaMalesov","kryj_pratele_palbou","waitForBreakthrough","","","","","","False","0","False",""
"M44b","utokNaMalesov","jdi_do_utoku","intoTheAttack","","","","","","False","0","False",""
"M44b","utokNaMalesov","promluv_si_s_ptackem_a_zizkou","findCapon","","","","","","False","0","False",""
"M44b","utokNaMalesov","poraz_bergova_ve_vezi","attackMalesovTower","","","","","","False","0","False",""
"M44b","utokNaMalesov","pomoz_zajmout_bergova","captureBergov","","","","","","False","0","False",""
"M45","papezskyLegat","zucastni_se_vychlechu_oty_z_bergova","gotoBergowCouncil","","","","","","False","0","False",""
"M45","papezskyLegat","doprovod_pani_rozu_do_ruthardky","travelToKH","","","","","","False","0","False",""
"M45","papezskyLegat","prenes_rozu_pres_zaplaveny_usek_chodby","noseniPresVodu","","","","","","False","0","False",""
"M45","papezskyLegat","zbav_se_pobudu_na_ruthardce","getRidOfDregsInYard","","","","","","False","0","False",""
"M45","papezskyLegat","rekni_roze_ze_je_vzduch_cisty","getBackToRoza","","","","","","False","0","False",""
"M45","papezskyLegat","bez_se_vyspat","gotoToBed","","","","","","False","0","False",""
"M45","papezskyLegat","promluv_si_s_zizkou","PromluvSZizkouPoPrijezdu","papezskyLegat.skipToKey_spokeWithZizka","PromluvSZizkouPoPrijezdu.SetDone","MonologAfterWaleUp.SetDone|State;Output.jindra_mluvil_s_zizkou|Output","","","False","0","False","Barbora/kutnohorsko/papezskyLegat/vavakuv_klic/rano_na_ruthardce.xml"
"M45","papezskyLegat","promluv_si_s_zizkou","PromluvSZizkouPoPrijezdu","papezskyLegat.skipToKey_unpauseTime","PromluvSZizkouPoPrijezdu.SetDone","MonologAfterWaleUp.SetDone|State","","","False","0","False","Barbora/kutnohorsko/papezskyLegat/vavakuv_klic/rano_na_ruthardce.xml"
"M45","papezskyLegat","zajicsti_vavakovu_pomoc","ZajistaniVavakovePomoci","","","","","","False","0","False",""
"M45","papezskyLegat","ziskej_klic","ZiskaniKlice","","","","","","False","0","False",""
"M45","papezskyLegat","vrat_se_s_klicem_za_zizkou","beforeTunnelPolylog","","","","","","False","0","False",""
"M45","papezskyLegat","zabij_kristiana","gorillasFight","","","","","","False","0","False",""
"M45","papezskyLegat","vyptej_se_rozy_na_podzemni_chodby","DialogSRozouOPodzemi","","","","","","False","0","False",""
"M45","papezskyLegat","prozkoumej_se_samuelem_podzemni_cestu","searchTunnelsWithSamuel","","","","","","False","0","False",""
"M45","papezskyLegat","zbav_se_vykradacu_ve_sklepe","VykradaciVeSklepu","","","","","","False","0","False",""
"M45","papezskyLegat","ohlas_se_zizkovi","beforeAmbushPolylog","","","","","","False","0","False",""
"M45","papezskyLegat","priprav_se_na_cestu_do_lorce","goToSeePapalLegate","","","","","","False","0","False",""
"M45","papezskyLegat","nenech_kardinala_utect","legateObjective","","","","","","False","0","False",""
"M45","papezskyLegat","vrat_se_do_ruthardky","returnToRuthardkaAtTheEnd","","","","","","False","0","False",""
"M45","papezskyLegat","promluv_si_s_zizkou_co_dal","PromluvSiSZizkouCoDal","","","","","","False","0","False",""
